measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Greenwich,Both,All Ages,Depressive disorders,Number,2019,13579.90401,15311.50484,12050.98984
Prevalence,Southend-on-Sea,Both,All Ages,Depressive disorders,Number,2019,8979.402123,9979.502915,8030.37092
Prevalence,Reading,Both,All Ages,Depressive disorders,Number,2019,7575.400258,8556.64377,6701.202789
Prevalence,Islington,Both,All Ages,Depressive disorders,Number,2019,11377.64002,13057.7847,10024.84284
Prevalence,Norfolk,Both,All Ages,Depressive disorders,Number,2019,43829.38822,48731.54365,39409.64952
Prevalence,Bedford,Both,All Ages,Depressive disorders,Number,2019,7762.282613,8661.530792,6963.914831
Prevalence,Dorset,Both,All Ages,Depressive disorders,Number,2019,20820.17982,23152.62302,18721.90394
Prevalence,Bournemouth,Both,All Ages,Depressive disorders,Number,2019,9755.301789,10868.99713,8691.609178
Prevalence,Kingston upon Thames,Both,All Ages,Depressive disorders,Number,2019,8061.56888,9031.372422,7195.172709
Prevalence,Wokingham,Both,All Ages,Depressive disorders,Number,2019,7476.162708,8336.325867,6703.219937
Prevalence,Wandsworth,Both,All Ages,Depressive disorders,Number,2019,16451.95408,18822.6862,14523.72863
Prevalence,North East Lincolnshire,Both,All Ages,Depressive disorders,Number,2019,7830.103441,8690.84563,7001.177392
Prevalence,"Herefordshire, County of",Both,All Ages,Depressive disorders,Number,2019,9202.131792,10231.20861,8248.469873
Prevalence,Shropshire,Both,All Ages,Depressive disorders,Number,2019,15808.74214,17563.062,14132.60502
Prevalence,Leicestershire,Both,All Ages,Depressive disorders,Number,2019,32737.98554,36315.12208,29161.90018
Prevalence,Camden,Both,All Ages,Depressive disorders,Number,2019,11336.79721,12758.03734,10053.704
Prevalence,Plymouth,Both,All Ages,Depressive disorders,Number,2019,12976.73014,14461.93079,11559.37558
Prevalence,Lambeth,Both,All Ages,Depressive disorders,Number,2019,15837.14508,17972.17991,13890.86603
Prevalence,Richmond upon Thames,Both,All Ages,Depressive disorders,Number,2019,9430.989723,10538.22718,8415.259377
